customer_id,customer_name,gender,date_of_birth,city,state,occupation,account_open_date
1935,Isha 1935,Male,1982-08-16,Aurangabad,Telangana,Analyst,2023-09-18
1936,Neha 1936,Female,1982-12-31,Nanded,Maharashtra,Manager,2023-10-17
1937,Pooja 1937,Male,1983-05-17,Parbhani,Gujarat,Accountant,2023-11-15
1938,Riya 1938,Female,1983-10-01,Latur,Karnataka,Developer,2023-12-14
1939,Meera 1939,Male,1984-02-15,Kolhapur,Delhi,Consultant,2024-01-12
1940,Aditi 1940,Female,1984-07-01,Solapur,Telangana,Student,2024-02-10
1941,Aarav 1941,Male,1984-11-15,Mumbai,Maharashtra,Engineer,2024-03-10
1942,Vihaan 1942,Female,1985-04-01,Pune,Gujarat,Teacher,2024-04-08
1943,Aditya 1943,Male,1985-08-16,Nashik,Karnataka,Doctor,2024-05-07
1944,Arjun 1944,Female,1985-12-31,Nagpur,Delhi,Business Owner,2024-06-05
1945,Rahul 1945,Male,1986-05-17,Aurangabad,Telangana,Analyst,2024-07-04
1946,Rohan 1946,Female,1986-10-01,Nanded,Maharashtra,Manager,2024-08-02
1947,Karan 1947,Male,1987-02-15,Parbhani,Gujarat,Accountant,2024-08-31
1948,Vivek 1948,Female,1987-07-02,Latur,Karnataka,Developer,2024-09-29
1949,Akash 1949,Male,1987-11-16,Kolhapur,Delhi,Consultant,2024-10-28
1950,Siddharth 1950,Female,1988-04-01,Solapur,Telangana,Student,2024-11-26
1951,Ananya 1951,Male,1988-08-16,Mumbai,Maharashtra,Engineer,2024-12-25
1952,Priya 1952,Female,1988-12-31,Pune,Gujarat,Teacher,2025-01-23
1953,Sneha 1953,Male,1989-05-17,Nashik,Karnataka,Doctor,2025-02-21
1954,Kavya 1954,Female,1989-10-01,Nagpur,Delhi,Business Owner,2025-03-22
1955,Isha 1955,Male,1990-02-15,Aurangabad,Telangana,Analyst,2025-04-20
1956,Neha 1956,Female,1990-07-02,Nanded,Maharashtra,Manager,2025-05-19
1957,Pooja 1957,Male,1990-11-16,Parbhani,Gujarat,Accountant,2025-06-17
1958,Riya 1958,Female,1991-04-02,Latur,Karnataka,Developer,2025-07-16
1959,Meera 1959,Male,1991-08-17,Kolhapur,Delhi,Consultant,2025-08-14
1960,Aditi 1960,Female,1992-01-01,Solapur,Telangana,Student,2025-09-12
1961,Aarav 1961,Male,1992-05-17,Mumbai,Maharashtra,Engineer,2025-10-11
1962,Vihaan 1962,Female,1992-10-01,Pune,Gujarat,Teacher,2025-11-09
1963,Aditya 1963,Male,1993-02-15,Nashik,Karnataka,Doctor,2025-12-08
1964,Arjun 1964,Female,1993-07-02,Nagpur,Delhi,Business Owner,2026-01-06
1965,Rahul 1965,Male,1993-11-16,Aurangabad,Telangana,Analyst,2026-02-04
1966,Rohan 1966,Female,1994-04-02,Nanded,Maharashtra,Manager,2026-03-05
1967,Karan 1967,Male,1994-08-17,Parbhani,Gujarat,Accountant,2018-01-15
1968,Vivek 1968,Female,1995-01-01,Latur,Karnataka,Developer,2018-02-13
1969,Akash 1969,Male,1995-05-18,Kolhapur,Delhi,Consultant,2018-03-14
1970,Siddharth 1970,Female,1995-10-02,Solapur,Telangana,Student,2018-04-12
1971,Ananya 1971,Male,1996-02-16,Mumbai,Maharashtra,Engineer,2018-05-11
1972,Priya 1972,Female,1996-07-02,Pune,Gujarat,Teacher,2018-06-09
1973,Sneha 1973,Male,1996-11-16,Nashik,Karnataka,Doctor,2018-07-08
1974,Kavya 1974,Female,1997-04-02,Nagpur,Delhi,Business Owner,2018-08-06
1975,Isha 1975,Male,1997-08-17,Aurangabad,Telangana,Analyst,2018-09-04
1976,Neha 1976,Female,1998-01-01,Nanded,Maharashtra,Manager,2018-10-03
1977,Pooja 1977,Male,1998-05-18,Parbhani,Gujarat,Accountant,2018-11-01
1978,Riya 1978,Female,1998-10-02,Latur,Karnataka,Developer,2018-11-30
1979,Meera 1979,Male,1999-02-16,Kolhapur,Delhi,Consultant,2018-12-29
1980,Aditi 1980,Female,1999-07-03,Solapur,Telangana,Student,2019-01-27
1981,Aarav 1981,Male,1999-11-17,Mumbai,Maharashtra,Engineer,2019-02-25
1982,Vihaan 1982,Female,2000-04-02,Pune,Gujarat,Teacher,2019-03-26
1983,Aditya 1983,Male,2000-08-17,Nashik,Karnataka,Doctor,2019-04-24
1984,Arjun 1984,Female,2001-01-01,Nagpur,Delhi,Business Owner,2019-05-23
1985,Rahul 1985,Male,2001-05-18,Aurangabad,Telangana,Analyst,2019-06-21
1986,Rohan 1986,Female,2001-10-02,Nanded,Maharashtra,Manager,2019-07-20
1987,Karan 1987,Male,2002-02-16,Parbhani,Gujarat,Accountant,2019-08-18
1988,Vivek 1988,Female,2002-07-03,Latur,Karnataka,Developer,2019-09-16
1989,Akash 1989,Male,2002-11-17,Kolhapur,Delhi,Consultant,2019-10-15
1990,Siddharth 1990,Female,2003-04-03,Solapur,Telangana,Student,2019-11-13
1991,Ananya 1991,Male,2003-08-18,Mumbai,Maharashtra,Engineer,2019-12-12
1992,Priya 1992,Female,2004-01-02,Pune,Gujarat,Teacher,2020-01-10
1993,Sneha 1993,Male,2004-05-18,Nashik,Karnataka,Doctor,2020-02-08
1994,Kavya 1994,Female,2004-10-02,Nagpur,Delhi,Business Owner,2020-03-08
1995,Isha 1995,Male,2005-02-16,Aurangabad,Telangana,Analyst,2020-04-06
1996,Neha 1996,Female,2005-07-03,Nanded,Maharashtra,Manager,2020-05-05
1997,Pooja 1997,Male,2005-11-17,Parbhani,Gujarat,Accountant,2020-06-03
1998,Riya 1998,Female,2006-04-03,Latur,Karnataka,Developer,2020-07-02
1999,Meera 1999,Male,2006-08-18,Kolhapur,Delhi,Consultant,2020-07-31
2000,Aditi 2000,Female,2007-01-02,Solapur,Telangana,Student,2020-08-29
